"search-number","evaluation","number-of-bots*","charging-area-radius*","minimum-energy*","energy-decrement*","number-of-boxes*","target-area-radius*","unloaded-step-length*","loaded-step-length*","vision-range*","vision-angle*","grab-range*","max-wiggle-angle*","show-energy?*","maximum-charging-distance*","minimum-charging-energy*","transfer-energy-amount*","fitness","num-replicates","best-fitness-so-far"
"4","150","1","11","360","0.28","94","16","0.41000000000000003","0.05","2.3","12","1","41","false","1","230","180","662.8052356687932","10","640.0116732210803"
"4","160","33","8","340","0.18","62","9","0.84","0.05","1.8","14","4.800000000000001","8","false","1","190","15","765.977172122524","10","640.0116732210803"
"4","170","94","18","450","0.99","51","10","0.75","0.1","1.2","40","6.300000000000001","40","false","5","30","280","785.3","10","640.0116732210803"
"4","180","90","4","420","0.93","3","15","0.3","0.17","2.5","42","5","37","false","1","160","165","746.6853060457497","10","640.0116732210803"
"4","190","80","15","380","0.64","5","4","0.8300000000000001","0.04","4.800000000000001","41","6.1000000000000005","39","false","3","100","25","714.0528387198636","10","640.0116732210803"
"4","200","62","8","230","0.45","68","2","0.74","0.13","3.7","31","3.4000000000000004","43","false","3","0","85","826.4282523933034","10","640.0116732210803"
"4","210","38","2","320","0.04","32","0","0.9","0.15","2.2","33","6","28","false","2","260","85","828.9848353904763","10","640.0116732210803"
"4","220","90","12","0","0.34","87","2","0.67","0.07","8.8","43","5.1000000000000005","13","true","4","230","375","690.5405589482832","10","640.0116732210803"
"4","230","22","12","135","0.71","19","6","0.26","0.04","8.2","5","5.4","39","false","5","80","470","824.4280034699019","10","640.0116732210803"
"4","240","20","6","45","0.22","40","12","0.79","0.01","9.9","48","6.5","5","false","4","330","80","702.7524806045082","10","640.0116732210803"
"4","250","80","8","490","0.22","44","9","0.5","0.05","8.4","29","0.9","18","true","4","10","405","706.9586568594425","10","640.0116732210803"
"4","260","59","8","260","0.37","53","5","0.19","0.17","4.800000000000001","14","0.9","2","true","4","50","35","789.5466508218238","10","640.0116732210803"
"4","270","71","14","40","0.64","5","20","0.31","0.08","1.2","41","6.300000000000001","4","true","2","70","130","786.3130537798725","10","640.0116732210803"
"4","280","81","18","165","0.26","61","16","0.91","0.03","6.7","24","5.7","44","true","4","400","390","768.7544057366864","10","640.0116732210803"
"4","290","44","19","95","0.05","5","15","0.6","0.14","4.1","42","3.2","43","true","3","230","250","702.150637973168","10","640.0116732210803"
"4","300","84","10","390","0.76","72","20","0.43","0.05","8.9","26","0.30000000000000004","13","false","5","20","280","739.596069184414","10","640.0116732210803"
"4","310","91","7","315","0.4","22","10","0.26","0.17","8.8","53","3.1","22","true","5","370","410","734.1731195814284","10","640.0116732210803"
"4","320","90","6","40","0.84","15","11","0.55","0.03","6.5","4","6","13","false","1","380","480","728.6757624764714","10","640.0116732210803"
"4","330","11","20","345","0.23","49","13","0.74","0.06","4.7","36","2.2","37","false","1","0","50","810.2701173239444","10","640.0116732210803"
"4","340","99","15","470","0.53","4","2","0.84","0.1","6.4","40","4.5","21","true","5","120","240","815.815525879484","10","640.0116732210803"
"4","350","55","12","450","0.63","51","18","0.88","0","6.7","26","1.2000000000000002","28","false","3","380","95","782.2357101279647","10","640.0116732210803"
"4","360","50","3","235","0.9500000000000001","54","8","0.31","0.15","3.3000000000000003","26","3.9000000000000004","42","false","1","230","495","698.264333445805","10","640.0116732210803"
"4","370","37","8","225","0.43","91","4","0.8300000000000001","0.02","3.8000000000000003","59","3.7","6","true","5","210","445","752.6100311888405","10","640.0116732210803"
"4","380","71","15","420","0.97","22","15","0.98","0.15","6.300000000000001","33","2.8000000000000003","21","true","3","360","385","765.2270026347403","10","640.0116732210803"
"4","390","60","13","300","0.52","32","14","0.41000000000000003","0.12","6.6000000000000005","51","0.7000000000000001","38","true","2","400","215","822.1204971960979","10","640.0116732210803"
"4","400","28","4","215","0.17","76","6","0.66","0.03","1.4","15","4.7","34","true","5","200","320","723.7630466183431","10","640.0116732210803"
"4","410","20","18","430","0.1","81","7","0.53","0.1","4.7","46","0.8","18","true","5","280","10","849.3493716101975","10","640.0116732210803"
"4","420","81","4","275","0.32","87","15","0.29","0.07","1.4","3","4.6000000000000005","23","true","5","190","60","679.5661996388619","10","640.0116732210803"
"4","430","47","10","110","0.71","35","10","0.24","0.02","7.6000000000000005","60","4.9","28","false","4","230","280","839.768189869162","10","640.0116732210803"
"4","440","17","13","110","0.56","9","10","0.2","0.12","5.9","19","0.2","42","true","2","40","370","772.65156941201","10","640.0116732210803"
"4","450","38","15","325","0.9400000000000001","87","0","0.51","0.02","5","0","4.2","33","true","3","390","325","713.4263686742288","10","640.0116732210803"
"4","460","30","10","235","0.22","62","17","0.05","0.18","9.6","44","5.300000000000001","28","true","1","370","415","783.8493349074377","10","640.0116732210803"
"4","470","71","5","465","0.98","47","2","0.22","0.07","7.300000000000001","23","4","13","false","2","270","250","756.4590993861567","10","640.0116732210803"
"4","480","36","2","275","0.45","94","10","0.99","0.1","7.300000000000001","33","5","30","true","1","370","80","757.6892602979228","10","640.0116732210803"
"4","490","3","17","235","0.03","69","12","0.3","0.07","2.9000000000000004","59","0.6000000000000001","25","false","3","250","90","797.3680338790589","10","640.0116732210803"
"4","500","100","2","375","0.45","58","14","0.6","0.08","6.2","15","3.7","41","false","4","0","30","798.5377062394954","10","640.0116732210803"
"5","10","51","14","25","0.67","57","13","0.12","0.17","9.700000000000001","40","2.4000000000000004","4","true","2","290","145","755.4799456242094","10","755.4799456242094"
"5","20","1","8","445","0.63","15","17","0.64","0.07","4.2","13","5.1000000000000005","26","true","3","250","405","744.6449404394273","10","744.6449404394273"
"5","30","89","9","75","0.9","8","0","0.19","0.03","8.9","42","5.300000000000001","43","true","5","50","285","698.2846329047991","10","698.2846329047991"
"5","40","18","6","420","0.01","25","2","0.41000000000000003","0.03","4.9","31","3.2","3","true","4","90","355","770.8563245554503","10","698.2846329047991"
"5","50","18","2","130","0.06","94","16","0.32","0.17","2.6","7","0.2","18","true","1","40","225","820.4065345230159","10","698.2846329047991"
"5","60","59","0","460","0.52","83","19","0.87","0.17","8.100000000000001","42","0","38","false","5","270","265","679.0599801561814","10","679.0599801561814"
"5","70","30","16","5","0.36","51","17","0.23","0.02","3.8000000000000003","58","2.1","9","false","1","280","60","721.5136827132094","10","679.0599801561814"
"5","80","43","17","300","0.35000000000000003","1","19","0.28","0.15","2.9000000000000004","44","1.7000000000000002","29","true","3","190","95","729.0448370688468","10","679.0599801561814"
"5","90","95","2","360","0.42","59","8","0.85","0","9.4","14","3.8000000000000003","26","true","3","320","265","699.1385727182643","10","679.0599801561814"
"5","100","46","13","280","0.43","76","4","0.93","0.07","7.9","53","4.9","9","true","4","60","65","720.1718763651149","10","679.0599801561814"
"5","110","80","10","180","0.25","93","9","0.41000000000000003","0","1.5","27","5.5","42","true","5","340","255","735.6153096960452","10","679.0599801561814"
"5","120","53","3","485","0.9400000000000001","91","11","0.97","0.07","2.7","9","0.4","33","true","4","80","45","783.6","10","679.0599801561814"
"5","130","65","19","55","0.79","30","14","0.64","0.1","8.7","8","2.7","10","false","1","310","365","676.251938978223","10","676.251938978223"
"5","140","72","18","185","0.32","57","4","0.2","0.12","2.5","3","4.7","20","true","5","160","110","786.7989678234919","10","676.251938978223"
"5","150","59","18","300","0.8","76","0","0.16","0.18","4.2","51","1.2000000000000002","21","false","3","20","335","775.6618023171787","10","676.251938978223"
"5","160","67","3","185","0.97","89","11","0.02","0.17","4.2","12","3.9000000000000004","41","true","3","390","250","757.011724779895","10","676.251938978223"
"5","170","40","2","90","0.71","88","18","0.46","0.17","7.2","19","3.1","0","false","5","290","350","720.4696852549118","10","676.251938978223"
"5","180","42","7","175","0.38","47","2","0.74","0.05","1.5","43","0.4","41","true","2","80","65","751.2069935353863","10","676.251938978223"
"5","190","83","12","425","0.64","44","1","0.75","0.07","8.4","51","1.8","20","false","1","110","155","781.1553503823911","10","676.251938978223"
"5","200","84","19","410","0.53","43","18","0.78","0.02","9.4","0","3.2","6","true","5","220","330","734.2276975160569","10","676.251938978223"
"5","210","26","5","485","0.32","69","3","0.6","0.13","4.2","52","0.1","32","true","4","140","455","824.7846943481843","10","676.251938978223"
"5","220","30","19","70","0.49","67","6","0.37","0.07","6.4","47","0.30000000000000004","43","false","1","170","20","723.4574941220046","10","676.251938978223"
"5","230","86","11","120","0.3","4","0","0.11","0.17","6.7","16","0.2","17","true","1","260","210","777.5622049929656","10","676.251938978223"
"5","240","79","11","225","0.78","83","15","0.71","0.16","1.5","22","4.9","33","false","1","290","190","798.7244353090986","10","676.251938978223"
"5","250","36","12","205","0.63","47","0","0.5","0.08","4.1","24","5","33","false","3","100","110","757.3119047346681","10","676.251938978223"
"5","260","50","18","320","0.52","93","18","0.29","0.15","1.3","33","0.8","20","true","1","190","490","732.0970612169756","10","676.251938978223"
"5","270","83","13","460","0.28","53","18","0.23","0.03","9.6","31","5.9","28","false","3","350","285","789.4722368479154","10","676.251938978223"
"5","280","2","20","410","0.36","55","13","0.71","0.19","2.5","12","3.7","1","false","4","240","20","763.511082525071","10","676.251938978223"
"5","290","87","16","95","0.93","33","3","0.52","0.07","9.200000000000001","60","5.1000000000000005","20","false","2","10","180","711.6962389102091","10","676.251938978223"
"5","300","5","4","485","0.9500000000000001","43","16","0.9","0.1","9.6","57","4","26","true","3","340","260","705.7191272758263","10","676.251938978223"
"5","310","12","8","275","0.19","55","11","0.52","0.1","4.4","51","5.2","24","true","2","60","80","691.999429668095","10","676.251938978223"
"5","320","98","4","220","0.68","47","10","0.66","0.14","7.6000000000000005","20","2.5","6","false","4","280","490","775.4432861044913","10","676.251938978223"
"5","330","5","4","435","0.12","94","14","0.4","0.08","3.5","27","4.800000000000001","11","false","5","340","455","692.2537720964597","10","676.251938978223"
"5","340","37","4","435","0.9","88","0","0.26","0.07","3.4000000000000004","56","2.9000000000000004","19","false","3","130","15","807.5807780624259","10","676.251938978223"
"5","350","69","3","345","0.9400000000000001","31","6","0.6","0.07","9.6","11","4","36","true","4","60","200","705.0251182453424","10","676.251938978223"
"5","360","65","3","345","0.28","77","11","0.89","0.04","3.8000000000000003","59","2","43","true","3","140","320","797.8711178804399","10","676.251938978223"
"5","370","37","16","440","0.11","55","12","0.49","0.03","6.300000000000001","26","1.5","39","false","5","70","185","702.9368303390537","10","676.251938978223"
"5","380","49","6","310","0.31","33","15","0.29","0.12","9.6","55","3.3000000000000003","15","false","4","50","385","735.6618686435346","10","676.251938978223"
"5","390","94","17","30","0.84","28","8","0.88","0.08","1.1","50","3.8000000000000003","12","true","4","180","265","746.9052505122911","10","676.251938978223"
"5","400","18","15","280","0.26","69","9","0.55","0.12","4.9","18","2.3000000000000003","27","false","4","220","195","841.550558209325","10","676.251938978223"
"5","410","26","14","395","0.27","1","15","0.74","0.07","8.100000000000001","58","2","38","true","4","270","245","724.4330881688711","10","676.251938978223"
"5","420","58","0","240","0.85","48","10","0.15","0.02","3.3000000000000003","0","2.8000000000000003","14","true","4","100","315","712.2179621520634","10","676.251938978223"
"5","430","31","3","295","0.14","83","4","0.35000000000000003","0.09","3.1","4","3.9000000000000004","12","true","3","90","440","691.6365335232838","10","676.251938978223"
"5","440","96","9","240","0.85","65","3","0.7000000000000001","0.08","1.3","36","0.6000000000000001","30","true","4","110","480","717.890639180749","10","676.251938978223"
"5","450","81","6","380","0.02","47","17","0.56","0.04","5.7","44","4","5","false","3","190","235","748.9224357001501","10","676.251938978223"
"5","460","37","2","0","0.03","72","6","0.9500000000000001","0.18","7.2","0","0.6000000000000001","13","false","1","350","110","726.8483513845314","10","676.251938978223"
"5","470","84","3","375","0.86","39","2","0.46","0","1.7000000000000002","27","2.4000000000000004","18","true","5","310","405","796.7766397551156","10","676.251938978223"
"5","480","87","5","260","0.3","87","16","0.15","0.16","8.600000000000001","48","3.4000000000000004","23","false","5","160","385","728.9000284936668","10","676.251938978223"
"5","490","55","4","10","0.17","22","11","0","0.03","4.6","9","5.6000000000000005","12","true","5","140","95","794.9923610506178","10","676.251938978223"
"5","500","3","4","125","0.55","6","4","0.41000000000000003","0.13","5","20","0.9","20","true","3","200","185","768.4255616028001","10","676.251938978223"
"6","10","100","11","335","0.59","84","15","0.62","0.02","4.300000000000001","60","3.8000000000000003","18","false","3","20","460","833.6688627433496","10","833.6688627433496"
"6","20","53","18","230","0.71","72","15","0.61","0.08","4.2","50","4.6000000000000005","41","true","3","150","305","758.9927664729674","10","758.9927664729674"
"6","30","8","5","490","0.97","57","2","0.51","0","1.1","10","6.300000000000001","10","false","5","0","435","687.8557852170115","10","687.8557852170115"
"6","40","73","4","80","0.86","33","8","0.04","0","9.4","50","2.2","10","true","2","70","120","824.6029735865068","10","687.8557852170115"
"6","50","63","18","390","0.79","6","15","0.29","0.1","8.3","54","6.2","3","false","3","20","190","765.9877019936575","10","687.8557852170115"
"6","60","94","8","440","0.53","89","18","0.8","0","6.1000000000000005","55","5.300000000000001","43","true","4","140","325","813.8517610922547","10","687.8557852170115"
"6","70","62","14","260","0.48","68","0","0.41000000000000003","0.17","8.4","60","6","21","false","1","240","350","765.84873800478","10","687.8557852170115"
"6","80","6","15","155","0.34","83","18","0.12","0.03","3.5","60","1.8","38","true","3","200","485","754.3897474799785","10","687.8557852170115"
"6","90","84","6","250","0.01","9","2","0.73","0.1","7.5","28","1.8","18","false","4","230","325","721.1923037547774","10","687.8557852170115"
"6","100","22","5","325","0.06","15","4","0.9","0.05","2","56","5.300000000000001","18","false","5","360","25","722.3096400014837","10","687.8557852170115"
"6","110","13","6","210","0.33","63","0","0.81","0.08","4.9","53","6.2","23","true","4","190","260","718.0730619456319","10","687.8557852170115"
"6","120","78","6","160","0.65","73","4","0.22","0.13","5.2","20","3.6","19","true","3","90","335","750.7277212779175","10","687.8557852170115"
"6","130","73","11","485","0.6","86","6","0.39","0.11","2.6","23","2.2","28","false","3","20","20","818.3111615086974","10","687.8557852170115"
"6","140","41","1","150","0.24","90","5","0.59","0.18","8.9","27","3.3000000000000003","30","false","1","50","260","783.8366040442068","10","687.8557852170115"
"6","150","44","6","225","0.9","59","5","0.44","0.07","1.5","41","0.2","33","false","2","230","470","847.515487042265","10","687.8557852170115"
"6","160","76","17","355","0","98","8","0.8","0.04","3.8000000000000003","32","4.3","14","false","4","0","155","774.8881387349509","10","687.8557852170115"
"6","170","65","4","130","0.5700000000000001","100","9","0","0.12","3.1","18","0.5","36","false","2","20","40","832.3462693758171","10","687.8557852170115"
"6","180","97","2","435","0.7000000000000001","80","8","0.86","0.13","9.6","48","0.7000000000000001","43","false","3","180","300","731.011172314503","10","687.8557852170115"
"6","190","92","15","355","0.19","1","14","0.74","0.08","3.1","47","2.9000000000000004","43","true","3","100","415","696.0796108955021","10","687.8557852170115"
"6","200","92","4","0","0.55","43","10","0.38","0.09","4","48","5.2","37","true","5","0","10","737.4027194524315","10","687.8557852170115"
"6","210","47","20","90","0.09","80","17","0.87","0.14","5.2","9","6.1000000000000005","23","false","3","320","300","818.7577351255567","10","687.8557852170115"
"6","220","95","12","255","0.17","80","2","0.71","0.1","8.4","25","2.2","26","false","1","280","360","789.2360699074394","10","687.8557852170115"
"6","230","43","4","255","0.89","80","1","0.87","0.04","3.6","58","6.5","24","true","4","190","135","708.7791813763422","10","687.8557852170115"
"6","240","78","4","375","0.43","5","20","0.49","0.07","4","41","5.1000000000000005","14","false","3","250","25","756.3443056377774","10","687.8557852170115"
"6","250","76","9","150","0.49","48","13","0.56","0.16","9.9","0","5.6000000000000005","36","true","5","240","70","821.999469528307","10","687.8557852170115"
"6","260","73","8","450","0","89","6","0.11","0.18","5.7","59","3.5","33","true","3","200","115","768.4637086420038","10","687.8557852170115"
"6","270","5","4","95","0.23","6","14","0.19","0.06","9.1","4","4.800000000000001","15","false","1","170","200","717.8539573771657","10","687.8557852170115"
"6","280","38","11","170","0.49","92","15","0.84","0.09","8.9","39","2.3000000000000003","0","false","1","120","495","709.1936370289297","10","687.8557852170115"
"6","290","47","9","85","0.8300000000000001","88","2","0.9400000000000001","0.1","5.7","20","2.2","44","false","4","40","60","729.0805180600679","10","687.8557852170115"
"6","300","13","6","230","0.9400000000000001","26","2","0.78","0.13","8.8","57","3.3000000000000003","5","false","3","50","45","668.59127821262","10","668.59127821262"
"6","310","45","17","470","0.9","14","12","0.15","0.19","5.2","28","1.7000000000000002","45","false","2","270","10","825.2104308217182","10","668.59127821262"
"6","320","28","4","290","0.12","46","17","0.3","0.18","4.1","50","5","28","true","4","200","420","767.6983525633065","10","668.59127821262"
"6","330","80","6","400","0.9500000000000001","40","11","0.65","0.18","2.5","37","0.5","1","false","3","230","425","741.1857157305252","10","668.59127821262"
"6","340","14","13","65","0.01","17","20","0.34","0.02","4.9","41","5.2","14","false","4","120","420","763.5172784225153","10","668.59127821262"
"6","350","48","18","465","0.01","44","3","0.59","0.18","7.300000000000001","34","4","33","false","4","370","115","792.8129931685369","10","668.59127821262"
"6","360","5","6","380","0.29","54","10","0.98","0.15","9.1","2","1.7000000000000002","30","false","1","20","440","717.9117105983771","10","668.59127821262"
"6","370","95","16","185","0.19","69","8","0.08","0","9.4","6","4","36","true","2","210","465","782.1921133541266","10","668.59127821262"
"6","380","79","2","445","0.72","94","1","0.9","0.08","1.5","8","2.6","30","false","5","110","315","767.4122679855411","10","668.59127821262"
"6","390","51","7","35","0.51","65","13","0.06","0.17","4.1","54","2.7","24","true","2","190","305","811.1614485434333","10","668.59127821262"
"6","400","23","11","0","0.07","65","6","0.71","0.12","9.4","51","4.3","12","false","4","350","185","738.3094101594912","10","668.59127821262"
"6","410","58","19","275","0.3","29","4","0.49","0.07","1.7000000000000002","46","2.5","31","true","1","340","175","822.8991671032998","10","668.59127821262"
"6","420","26","19","130","0.47000000000000003","50","10","0.11","0.11","1.2","51","4.7","13","false","1","230","470","709.367108971727","10","668.59127821262"
"6","430","52","6","390","0.15","24","13","0.52","0.19","9.4","48","5.6000000000000005","9","true","3","40","215","726.9816010137068","10","668.59127821262"
"6","440","77","2","165","0.45","42","0","0.66","0.08","7.6000000000000005","57","5.5","38","false","4","370","190","703.9656409031022","10","668.59127821262"
"6","450","86","1","325","0.77","98","17","0.72","0.18","1.5","30","2.2","16","true","4","390","480","643.6946921723045","10","643.6946921723045"
"6","460","41","13","375","0.1","86","2","0.35000000000000003","0.13","2.3","51","6.1000000000000005","19","true","4","270","25","761.4656950258769","10","643.6946921723045"
"6","470","65","3","310","0.12","70","5","0.39","0.12","3.1","34","5.2","10","false","5","160","90","814.6092398624144","10","643.6946921723045"
"6","480","19","3","245","0.42","35","7","0.43","0.02","4.4","36","1.9000000000000001","12","false","2","120","215","859.5228032588672","10","643.6946921723045"
"6","490","95","17","85","0.11","32","7","0.67","0.19","4.2","36","2.6","22","false","1","200","140","797.7166938267338","10","643.6946921723045"
"6","500","9","15","10","0.84","58","7","0.64","0.06","2.2","22","5.6000000000000005","0","true","5","340","125","773.2512934894002","10","643.6946921723045"
"7","10","5","13","200","0.9400000000000001","52","4","0.11","0.09","8.100000000000001","12","0.7000000000000001","3","false","5","320","305","743.908849301966","10","743.908849301966"
"7","20","99","15","240","0.86","100","5","0.24","0.08","4.2","19","0","13","false","4","320","60","677.31693631826","10","677.31693631826"
"7","30","9","11","135","0.9500000000000001","48","12","0.23","0","8.5","23","6.1000000000000005","43","true","4","390","355","745.6709328123573","10","677.31693631826"
"7","40","63","6","80","0.8200000000000001","6","15","0.84","0.08","6.800000000000001","52","4.4","18","false","4","290","430","653.540163655003","10","653.540163655003"
"7","50","58","12","490","0.42","76","11","0.4","0.01","9.200000000000001","10","0.6000000000000001","17","false","3","310","475","722.4919019041779","10","653.540163655003"
"7","60","68","6","150","0.34","80","12","0.96","0.15","3.4000000000000004","7","5.800000000000001","5","false","1","180","500","815.7292309586499","10","653.540163655003"
"7","70","15","11","430","0.8200000000000001","39","5","0.26","0.19","5.3","45","4.4","29","false","5","100","110","756.4901570495387","10","653.540163655003"
"7","80","72","8","35","0.36","59","15","0.66","0.01","3.2","33","5.9","42","false","3","380","110","734.8906138342205","10","653.540163655003"
"7","90","22","6","230","0.04","57","20","0.86","0","4.9","51","0.4","37","true","1","120","265","724.6960076813649","10","653.540163655003"
"7","100","15","2","175","0.2","78","17","0.22","0.01","6.9","0","0.7000000000000001","13","true","4","240","475","640.6016922403498","10","640.6016922403498"
"7","110","84","6","330","0.31","37","20","0.17","0.11","4.7","15","0.9","17","true","1","180","335","860.114697912343","10","640.6016922403498"
"7","120","6","18","400","0.93","76","18","0.9500000000000001","0","4.300000000000001","22","6","0","false","2","270","105","761.2665093770855","10","640.6016922403498"
"7","130","43","20","115","0.46","76","6","0.79","0.1","1.2","28","5.1000000000000005","28","false","4","160","345","679.793008929968","10","640.6016922403498"
"7","140","2","19","170","0.34","19","13","0.23","0.12","1.9","0","2.2","24","true","1","80","180","763.4113620618267","10","640.6016922403498"
"7","150","12","11","20","0.92","81","13","0.87","0.11","1.6","59","6.300000000000001","5","false","4","350","285","738.3937886223696","10","640.6016922403498"
"7","160","3","20","430","0.11","50","8","0.68","0.02","2.6","35","2.8000000000000003","21","false","3","0","390","762.347695351212","10","640.6016922403498"
"7","170","47","1","265","0.52","12","2","0.49","0.04","1.7000000000000002","34","1.4000000000000001","45","false","1","260","450","699.6094240230859","10","640.6016922403498"
"7","180","99","7","330","0.01","46","14","0.2","0.05","4.4","59","4.3","28","true","4","100","315","779.8244344956163","10","640.6016922403498"
"7","190","19","20","360","0.41000000000000003","83","12","0.34","0.15","7.1000000000000005","47","1.3","23","true","3","340","180","713.9291368984034","10","640.6016922403498"
"7","200","70","9","460","0.74","91","12","0.85","0.08","1.1","9","2.4000000000000004","43","true","4","90","465","756.5332061773922","10","640.6016922403498"
"7","210","27","15","55","0.54","57","17","0.45","0.05","3.2","43","5.800000000000001","15","false","1","120","145","695.8868723990641","10","640.6016922403498"
"7","220","99","19","355","0.49","87","8","0.11","0.15","7.2","29","6.5","26","true","1","360","105","753.9936716615518","10","640.6016922403498"
"7","230","49","4","300","0.9400000000000001","26","11","0.34","0.03","2.3","7","5.6000000000000005","4","true","4","210","165","703.7510271991149","10","640.6016922403498"
"7","240","64","3","110","0.62","12","10","0.2","0.12","7.6000000000000005","2","3.1","0","false","4","160","390","832.0948247642567","10","640.6016922403498"
"7","250","81","11","185","0.68","25","4","0.79","0.18","6.7","19","1.9000000000000001","20","false","5","150","265","689.9655755500811","10","640.6016922403498"
"7","260","8","13","425","0.15","44","19","0.19","0.11","9.700000000000001","51","4.2","27","false","5","150","235","731.2697483872746","10","640.6016922403498"
"7","270","16","3","140","0.06","44","8","0.62","0.08","9.1","57","1","31","false","3","280","390","731.0599448185378","10","640.6016922403498"
"7","280","40","10","225","0.73","69","13","0.86","0.18","6.300000000000001","4","4.5","17","true","4","210","285","696.0902286841658","10","640.6016922403498"
"7","290","95","1","185","0.92","20","8","0.61","0.11","6.2","19","6.2","43","true","1","20","480","687.8737490468326","10","640.6016922403498"
"7","300","46","0","20","0.41000000000000003","4","9","0.49","0.17","3.1","51","2.9000000000000004","7","false","1","120","95","774.1542126982356","10","640.6016922403498"
"7","310","18","0","330","0.07","88","12","0.9400000000000001","0.05","4.2","1","1.6","29","true","3","210","55","696.1409342495701","10","640.6016922403498"
