"search-number","evaluation","number-of-bots*","charging-area-radius*","minimum-energy*","energy-decrement*","number-of-boxes*","target-area-radius*","unloaded-step-length*","loaded-step-length*","vision-range*","vision-angle*","grab-range*","max-wiggle-angle*","show-energy?*","maximum-charging-distance*","minimum-charging-energy*","transfer-energy-amount*","fitness","num-replicates","best-fitness-so-far"
"7","320","21","18","165","0.9400000000000001","14","15","0.42","0.1","1.7000000000000002","2","4.7","33","false","1","290","195","750.4011296460747","10","640.6016922403498"
"7","330","7","20","90","0.32","83","13","0.06","0.09","5.9","56","4.3","24","false","4","270","415","774.4983110885667","10","640.6016922403498"
"7","340","71","13","285","0.45","78","11","0.52","0.1","3.8000000000000003","40","1.2000000000000002","20","false","4","260","10","759.4597804140252","10","640.6016922403498"
"7","350","22","0","120","0.79","54","19","0.76","0.17","3.7","42","0.4","38","true","4","160","40","796.9721787951996","10","640.6016922403498"
"7","360","25","17","405","0.24","44","4","0.31","0.17","8.100000000000001","0","0.30000000000000004","16","false","3","140","130","783.9315812393231","10","640.6016922403498"
"7","370","100","6","210","0.64","75","13","0.71","0.19","1.2","47","1.2000000000000002","36","false","1","180","455","715.2172199840711","10","640.6016922403498"
"7","380","62","2","140","0.19","61","0","0.3","0.08","4.5","2","0.6000000000000001","13","false","5","330","170","805.6561053754278","10","640.6016922403498"
"7","390","19","20","145","0.29","62","4","0.43","0.13","8.2","3","3.2","30","true","4","340","115","754.0383273664601","10","640.6016922403498"
"7","400","38","2","40","0.13","56","12","0.79","0.13","4.300000000000001","20","5.9","41","true","5","180","305","715.5466949999782","10","640.6016922403498"
"7","410","12","17","185","0.79","25","17","0.8300000000000001","0.1","7.800000000000001","46","4.7","33","false","1","290","225","782.5931441256342","10","640.6016922403498"
"7","420","100","5","450","0.99","28","10","0.67","0.11","2.7","4","5.7","30","true","3","290","430","706.0238081792843","10","640.6016922403498"
"7","430","33","13","185","0.97","89","9","0.6","0.19","6.1000000000000005","41","6","43","true","2","20","455","766.7452218767008","10","640.6016922403498"
"7","440","59","12","40","0.77","10","0","0.36","0.09","5.4","0","3.1","23","false","4","20","195","715.9377339320203","10","640.6016922403498"
"7","450","89","15","300","0.65","45","11","0.15","0","2","32","5.2","41","true","5","290","270","727.0570298110915","10","640.6016922403498"
"7","460","96","8","185","0.9400000000000001","2","0","0.39","0.03","1","44","2.3000000000000003","25","true","1","320","95","647.590749551269","10","640.6016922403498"
"7","470","33","13","20","0.53","35","11","0.03","0","7.5","45","5.9","22","false","3","320","320","753.5286934495641","10","640.6016922403498"
"7","480","7","20","0","0.21","29","16","0.96","0.02","3.9000000000000004","18","6","22","false","4","140","370","674.9508149026176","10","640.6016922403498"
"7","490","44","5","480","0.6","80","10","0.9500000000000001","0","3.7","18","5","20","true","1","210","485","740.4038125641853","10","640.6016922403498"
"7","500","53","6","340","0.76","62","15","0.54","0.17","6.7","51","1.1","42","false","3","190","95","820.2112379701072","10","640.6016922403498"
"8","10","2","2","360","0.8200000000000001","93","12","0.41000000000000003","0","4.2","17","0.4","5","true","3","290","195","703.0498398633594","10","703.0498398633594"
"8","20","93","3","100","0.56","50","8","0.45","0.19","2.1","17","5.300000000000001","19","false","5","130","355","779.2741947219239","10","703.0498398633594"
"8","30","47","6","495","0.7000000000000001","14","6","0.76","0.08","8.9","8","4.2","36","false","1","70","230","645.4943867264541","10","645.4943867264541"
"8","40","6","0","395","0.72","94","5","0.28","0.13","5.800000000000001","16","4.5","20","false","1","210","250","786.7956008114113","10","645.4943867264541"
"8","50","71","2","275","0.1","64","8","0.97","0","4","4","4.5","8","false","3","290","140","764.7483424356112","10","645.4943867264541"
"8","60","52","6","390","0.77","45","10","0.8200000000000001","0.15","8","6","1","7","false","1","110","310","738.1105389325978","10","645.4943867264541"
"8","70","4","8","330","0.89","2","10","0.9","0.11","4.4","45","1.4000000000000001","36","false","3","340","345","744.2289220523924","10","645.4943867264541"
"8","80","61","8","95","0.9400000000000001","26","4","0.63","0.03","1.5","50","2.2","31","true","3","270","180","728.3342875686567","10","645.4943867264541"
"8","90","19","1","120","0.22","44","0","0.07","0.17","8.5","24","0.2","31","true","4","70","320","841.6370571719854","10","645.4943867264541"
"8","100","90","0","440","0.15","93","20","0.61","0.15","7.300000000000001","17","1.6","28","false","2","180","130","716.4446805383702","10","645.4943867264541"
"8","110","48","17","410","0.22","37","17","0.49","0.18","9.4","8","3.3000000000000003","38","true","1","370","375","722.0246839936665","10","645.4943867264541"
"8","120","98","4","365","0.86","93","2","0.52","0.18","5.4","11","4.6000000000000005","26","true","4","140","435","802.2134304645969","10","645.4943867264541"
"8","130","46","4","150","0.02","33","9","0.61","0.09","3.7","24","5.4","26","true","1","370","220","714.1687651855798","10","645.4943867264541"
"8","140","87","3","355","0.12","74","17","0.92","0","6.4","53","6.1000000000000005","6","false","1","400","50","722.6230155414765","10","645.4943867264541"
"8","150","30","0","345","0.33","83","12","0.53","0.15","5.7","11","5.2","13","false","5","340","195","722.5880625892529","10","645.4943867264541"
"8","160","94","1","465","0.47000000000000003","81","19","0.26","0","3.7","10","4.3","8","false","4","120","60","729.6940442264312","10","645.4943867264541"
"8","170","34","6","210","0.04","60","6","0.08","0.05","3.2","3","6.5","0","true","1","40","230","699.0344816211311","10","645.4943867264541"
"8","180","38","6","410","0.9400000000000001","51","11","0.16","0.03","1.4","41","1","5","false","3","50","335","713.8223394517032","10","645.4943867264541"
"8","190","86","16","390","0.3","63","15","0.15","0.03","2.4000000000000004","24","2.8000000000000003","27","true","5","70","315","761.5039576144435","10","645.4943867264541"
"8","200","11","2","290","0.26","8","3","0","0.03","5.3","22","2.2","7","false","3","230","155","730.2478974320642","10","645.4943867264541"
"8","210","9","11","445","0.18","89","5","0.51","0.12","3.7","19","1.8","44","false","3","40","240","759.1276380334086","10","645.4943867264541"
"8","220","55","4","150","0.45","38","3","0.85","0.01","9.6","54","1.4000000000000001","28","true","1","230","370","840.3967984819932","10","645.4943867264541"
"8","230","93","8","335","0.21","36","16","0.33","0.15","9","18","3.4000000000000004","32","false","4","240","220","769.7821125884141","10","645.4943867264541"
"8","240","26","2","255","0.78","26","15","0.4","0.13","4.5","16","3.5","23","true","3","70","215","748.627398704419","10","645.4943867264541"
"8","250","93","9","210","0.81","9","1","0.41000000000000003","0.01","8.600000000000001","40","4.9","31","false","3","360","285","803.2026448576983","10","645.4943867264541"
"8","260","59","9","410","0.04","83","18","0.6900000000000001","0.16","5.7","39","2.7","27","true","5","40","200","725.3330375442574","10","645.4943867264541"
"8","270","76","0","335","0.63","3","15","0.28","0.07","7.1000000000000005","20","0.30000000000000004","18","false","1","320","250","778.0831091326463","10","645.4943867264541"
"8","280","55","2","450","0.44","47","19","0.62","0.13","9.4","3","0.5","45","false","3","300","210","828.6125230654034","10","645.4943867264541"
"8","290","15","0","225","0.6900000000000001","26","13","0.8200000000000001","0.02","3","13","3.4000000000000004","18","true","4","400","25","729.7205422418845","10","645.4943867264541"
"8","300","12","6","130","0.4","62","8","0.77","0.14","5.4","42","2","26","false","4","200","210","697.908990281935","10","645.4943867264541"
"8","310","65","5","390","0.91","42","14","0.04","0.03","5.5","13","2.8000000000000003","22","true","3","40","265","744.6165371043683","10","645.4943867264541"
"8","320","80","2","90","0.12","46","6","0.96","0.16","5.7","41","1.3","25","true","5","200","275","765.7017066905956","10","645.4943867264541"
"8","330","23","8","185","0.65","14","15","0.18","0.03","5.2","3","3.5","13","true","3","110","435","711.325640926442","10","645.4943867264541"
"8","340","98","0","45","0.32","45","12","0.56","0.02","5.4","34","2.8000000000000003","31","true","3","10","25","815.3122175154955","10","645.4943867264541"
"8","350","83","4","335","0.8200000000000001","55","15","0.51","0.02","4.9","27","0.4","33","false","3","270","125","784.1877072541932","10","645.4943867264541"
"8","360","88","5","295","0.44","80","11","0.52","0.15","6.9","50","4","30","false","4","120","305","650.4379457127591","10","645.4943867264541"
"8","370","74","8","245","0.5","55","20","0.51","0.18","4.6","54","2.3000000000000003","22","false","1","290","130","751.5758185772678","10","645.4943867264541"
"8","380","48","17","185","0.97","28","1","0.53","0.13","2.4000000000000004","10","3.4000000000000004","38","false","2","250","115","790.5346279194029","10","645.4943867264541"
"8","390","1","10","335","0.67","44","6","0.6900000000000001","0.05","3.2","31","6.5","25","false","3","310","140","690.3087007761618","10","645.4943867264541"
"8","400","98","0","330","0.67","33","13","0.84","0.1","9.6","32","3.5","17","true","2","120","65","684.1909117349352","10","645.4943867264541"
"8","410","75","6","420","0.9","61","8","0.16","0","1.8","29","1","36","false","4","250","220","723.3848700939598","10","645.4943867264541"
"8","420","1","12","485","0.13","14","0","0.91","0","4.5","55","1.8","30","true","3","320","145","862.1281034211504","10","645.4943867264541"
"8","430","2","11","60","0.34","68","0","0.99","0.03","4.800000000000001","29","1","43","true","4","140","180","730.5403755259557","10","645.4943867264541"
"8","440","8","20","55","0.9","55","0","0.35000000000000003","0.15","3.3000000000000003","10","5.1000000000000005","10","true","3","240","225","767.3785912580372","10","645.4943867264541"
"8","450","15","8","0","0.36","18","10","0.18","0.15","8.100000000000001","10","1.3","8","false","4","330","150","725.8538030344001","10","645.4943867264541"
"8","460","80","6","385","0.04","89","4","0.26","0.03","4","24","0.2","37","true","2","270","60","700.9344609881571","10","645.4943867264541"
"8","470","4","4","180","0.43","79","8","0.71","0.05","4.9","35","0.4","21","true","3","110","320","738.239287119094","10","645.4943867264541"
"8","480","21","13","20","0.19","87","8","0.16","0.18","8.9","37","6.5","31","false","3","230","250","769.183025574543","10","645.4943867264541"
"8","490","30","6","195","0.8300000000000001","83","7","0.31","0.19","4.800000000000001","9","1.8","28","true","3","100","35","717.9805221406727","10","645.4943867264541"
"8","500","90","7","80","0.5","15","13","0.04","0.14","6.800000000000001","3","2.1","39","true","1","230","215","736.7007763916581","10","645.4943867264541"
"9","10","3","11","485","0.8300000000000001","21","2","0.43","0.1","9.4","15","2","41","false","1","310","350","714.0162836473573","10","714.0162836473573"
"9","20","81","11","450","0.97","1","8","0.56","0.05","1.5","47","2.9000000000000004","9","true","1","320","260","731.5932198395473","10","714.0162836473573"
"9","30","76","14","135","0.31","55","17","0.16","0.16","4.4","4","0.30000000000000004","0","true","4","310","320","795.9551772986258","10","714.0162836473573"
"9","40","47","4","35","0.59","7","9","0.21","0.15","3.5","8","5.7","36","false","4","0","465","775.7430860037805","10","714.0162836473573"
"9","50","78","3","150","0.67","97","14","0.8","0.11","10","58","5.6000000000000005","31","false","5","20","50","812.8511751300616","10","714.0162836473573"
"9","60","6","16","380","0.79","41","8","0.93","0.17","2.6","7","2.1","41","false","5","220","185","746.807248594418","10","714.0162836473573"
"9","70","62","17","430","0.63","8","16","0.6","0.09","7.1000000000000005","33","0.1","30","false","4","50","80","758.441966620902","10","714.0162836473573"
"9","80","52","2","155","0.51","94","19","0.28","0.17","6.9","17","6.300000000000001","23","false","1","140","30","673.1063758275745","10","673.1063758275745"
"9","90","94","1","415","0.32","8","15","0.35000000000000003","0.12","6.300000000000001","19","5.5","13","true","1","290","400","669.5167769250661","10","669.5167769250661"
"9","100","93","8","15","0.86","56","15","0.55","0.02","5.9","30","6.300000000000001","21","true","2","320","205","694.6476688277746","10","669.5167769250661"
"9","110","22","16","310","0.27","76","4","0.15","0.03","4.7","7","5.2","16","true","1","100","250","735.558693151155","10","669.5167769250661"
"9","120","83","11","360","0.15","100","6","0.41000000000000003","0.11","6.5","49","5.6000000000000005","26","false","4","200","130","783.7974277671249","10","669.5167769250661"
"9","130","32","14","255","0.03","97","8","0.47000000000000003","0.18","7.7","8","6.4","11","false","3","370","420","761.459188083881","10","669.5167769250661"
"9","140","89","7","475","0.51","7","0","0.59","0","7","3","3.6","3","true","3","290","95","840.4810260270067","10","669.5167769250661"
"9","150","78","10","245","0.49","36","13","0.49","0.05","1.2","13","4.1000000000000005","6","false","3","30","35","801.274213034451","10","669.5167769250661"
"9","160","80","0","0","0.36","1","19","0.59","0.01","2.9000000000000004","30","5.4","42","true","3","0","230","819.0273986703845","10","669.5167769250661"
"9","170","67","4","150","0.86","90","11","0.11","0.17","6.9","5","4.2","3","true","4","300","165","774.3197456366734","10","669.5167769250661"
"9","180","6","0","185","0.15","27","8","0.21","0.07","9.4","55","4.4","43","true","4","180","140","698.1218846553918","10","669.5167769250661"
"9","190","58","10","125","0.21","11","5","0.22","0.19","7.9","36","0.7000000000000001","18","false","4","220","115","750.418648349994","10","669.5167769250661"
"9","200","5","7","105","0.16","41","6","0.85","0.17","8.9","31","5.2","44","false","5","300","300","720.508977293113","10","669.5167769250661"
"9","210","11","8","475","0.88","26","19","0.33","0.07","1.1","5","6.2","3","true","1","150","295","760.6745995846744","10","669.5167769250661"
"9","220","39","10","310","0.26","7","6","0.6","0.15","3","33","6.5","10","true","4","380","30","745.429027444599","10","669.5167769250661"
"9","230","66","11","60","0.32","39","14","0.29","0.05","9.6","10","0.5","10","false","1","230","245","732.5512435096779","10","669.5167769250661"
"9","240","55","1","405","0.49","96","2","0.97","0.08","2.2","47","0.1","3","true","4","280","10","836.345259303662","10","669.5167769250661"
"9","250","40","0","365","0.22","30","5","0.07","0.04","3.5","0","5.4","22","true","1","200","490","742.6423334344554","10","669.5167769250661"
"9","260","59","16","210","0.65","89","20","0.8200000000000001","0.09","1.4","28","6.300000000000001","14","true","5","50","185","715.8559656556038","10","669.5167769250661"
"9","270","54","17","305","0.96","20","10","0.19","0.18","3.7","15","6.300000000000001","44","false","2","370","320","762.4373096649203","10","669.5167769250661"
"9","280","61","12","410","0.98","84","5","0.01","0.02","1.5","56","6","36","false","2","270","435","777.3251075616538","10","669.5167769250661"
"9","290","58","18","355","0.76","76","1","0.04","0.07","9.3","6","2.6","32","true","1","160","375","818.8248872387869","10","669.5167769250661"
"9","300","76","2","125","0.16","30","7","0.9500000000000001","0.07","2.2","42","6","25","false","5","290","285","807.1219586182149","10","669.5167769250661"
"9","310","36","6","445","0.68","1","19","0.86","0.15","5.7","37","5.300000000000001","36","false","4","200","250","739.1045435315222","10","669.5167769250661"
"9","320","30","1","45","0.65","68","15","0.02","0.19","3","53","4.9","37","true","2","30","255","668.3774938206268","10","668.3774938206268"
"9","330","32","0","440","0.93","94","10","0.87","0.06","9.700000000000001","34","2.8000000000000003","14","false","2","220","375","752.2923250449652","10","668.3774938206268"
"9","340","69","0","465","0.13","87","11","0.96","0.1","1.8","22","5","41","true","4","150","95","718.9672680937617","10","668.3774938206268"
"9","350","3","2","345","0.46","83","11","0.11","0.17","9.200000000000001","8","0.9","18","false","4","140","490","690.14174875427","10","668.3774938206268"
"9","360","71","7","395","0.71","42","9","0.18","0.03","1.3","52","1.6","7","true","1","70","60","793.3053492802711","10","668.3774938206268"
"9","370","22","6","255","0.22","62","7","0.3","0.07","3.5","18","6.5","33","false","1","360","445","739.6430118347686","10","668.3774938206268"
"9","380","59","8","40","0.48","70","13","0.62","0.09","5.800000000000001","29","4.5","3","true","1","50","350","803.2697025024784","10","668.3774938206268"
"9","390","30","0","35","0.38","52","12","0.77","0.07","3.4000000000000004","18","2.9000000000000004","40","false","3","200","390","714.5339330072077","10","668.3774938206268"
"9","400","14","12","270","0.89","5","11","0.13","0.15","9.700000000000001","50","3.6","28","false","4","340","130","767.5829577364455","10","668.3774938206268"
"9","410","66","15","480","0.54","26","6","0.91","0.15","4.1","43","5.6000000000000005","39","false","3","300","500","745.459166205563","10","668.3774938206268"
"9","420","9","0","95","0.64","29","5","0.3","0.13","2","53","5.800000000000001","40","true","1","110","75","684.4655034767","10","668.3774938206268"
"9","430","50","15","260","0.38","18","9","0.04","0.18","1.2","32","1.6","24","true","2","70","230","762.293722509536","10","668.3774938206268"
"9","440","45","4","40","0.6900000000000001","78","12","0.86","0.05","1.7000000000000002","9","3","21","false","5","320","350","807.4412682202313","10","668.3774938206268"
"9","450","27","8","400","0.5","26","5","0.42","0.01","1.2","10","1.6","43","true","2","20","90","712.2125282987803","10","668.3774938206268"
"9","460","96","7","300","0.96","49","2","0.75","0.01","9.6","17","4.6000000000000005","5","false","4","50","10","836.7266264116412","10","668.3774938206268"
"9","470","94","10","130","0.42","85","8","0.11","0.06","5.7","56","1.8","4","false","1","400","420","706.267289238158","10","668.3774938206268"
"9","480","100","15","205","0.13","27","17","0.24","0.03","3.7","3","0.4","28","true","1","90","315","754.6044563300632","10","668.3774938206268"
"9","490","65","4","265","0.79","37","3","0.39","0.13","1","20","5.1000000000000005","10","false","3","130","30","690.0052033982962","10","668.3774938206268"
"9","500","50","10","480","0.9","50","2","0.97","0.09","3.8000000000000003","46","1","34","true","2","340","385","738.1","10","668.3774938206268"
"10","10","47","19","125","0.15","90","6","0.8200000000000001","0","3.7","41","3.2","27","true","2","250","45","701.5498213739434","10","701.5498213739434"
"10","20","14","6","245","0.51","1","4","0.77","0.04","8.100000000000001","34","3.5","3","true","5","290","65","755.4030011112915","10","701.5498213739434"
"10","30","52","2","300","0.56","80","19","0.84","0.04","8","48","6.2","41","true","1","340","250","777.9676425954992","10","701.5498213739434"
"10","40","72","9","420","0.9500000000000001","82","13","0.11","0.08","8.8","37","3.6","31","false","2","200","475","771.788528445109","10","701.5498213739434"
"10","50","78","2","375","0.49","59","6","0.49","0.03","5.4","44","1.8","17","true","4","70","175","722.149481849892","10","701.5498213739434"
"10","60","58","2","130","0.22","100","7","0.73","0.15","7.2","7","0","20","false","1","160","105","769.4854455367487","10","701.5498213739434"
"10","70","69","11","215","0.33","40","10","0.23","0.02","9.9","57","0","29","false","1","300","265","668.2601380026048","10","668.2601380026048"
"10","80","47","20","215","0.58","4","4","0","0.05","1.7000000000000002","0","4.3","38","true","3","150","190","747.2968839688352","10","668.2601380026048"
"10","90","36","10","215","0.41000000000000003","55","13","0.6","0.16","4.4","20","5.2","42","false","1","290","25","737.4984220599398","10","668.2601380026048"
"10","100","46","17","80","0.37","68","12","0.35000000000000003","0.17","9.6","7","2.2","1","false","3","20","10","765.1500910629661","10","668.2601380026048"
"10","110","41","8","480","0","95","6","0.44","0.17","2","55","1.5","41","true","3","380","345","657.4056966786009","10","657.4056966786009"
"10","120","10","19","420","0.31","12","10","0.45","0.05","7","53","3.7","24","true","4","350","130","750.8125212367142","10","657.4056966786009"
"10","130","30","19","385","0.04","51","3","0.28","0.06","6.1000000000000005","50","0.5","41","false","1","100","405","732.8591988298955","10","657.4056966786009"
"10","140","7","20","340","0.45","81","0","0.47000000000000003","0.1","7.300000000000001","19","3","0","true","3","110","80","806.6335347964032","10","657.4056966786009"
"10","150","1","19","345","0.56","25","20","0.92","0.08","5.5","11","3.8000000000000003","0","true","4","20","130","755.158454763666","10","657.4056966786009"
"10","160","47","17","50","0.1","94","8","0.87","0.05","4.6","10","5.4","21","true","2","310","145","720.5498914012283","10","657.4056966786009"
"10","170","28","19","155","0.8200000000000001","8","4","0.45","0.15","8.5","39","0.9","42","true","3","150","310","762.9715163687692","10","657.4056966786009"
"10","180","53","12","180","0.87","63","19","0.41000000000000003","0.15","1.1","2","2","30","true","4","160","420","817.5422178302526","10","657.4056966786009"
"10","190","62","8","500","0.42","4","16","0.07","0.13","8.600000000000001","10","0.4","36","true","4","120","485","810.6230577400659","10","657.4056966786009"
"10","200","47","8","375","0.61","92","10","0.84","0.07","4.6","10","5.5","42","true","4","340","230","765.2368468903577","10","657.4056966786009"
"10","210","70","9","0","0.15","31","18","0.5","0.14","3","26","3.5","31","false","3","230","275","737.0367961646438","10","657.4056966786009"
"10","220","9","1","300","0.5700000000000001","95","4","0.63","0.17","6.7","9","4.4","18","true","4","90","265","748.0342111633197","10","657.4056966786009"
"10","230","37","13","435","0.45","3","19","0.5700000000000001","0.16","7.4","28","3","40","false","1","40","165","726.137449705124","10","657.4056966786009"
"10","240","80","16","95","0.04","83","14","0.77","0.18","7.300000000000001","3","2.9000000000000004","23","true","4","120","20","709.4289617868361","10","657.4056966786009"
"10","250","65","3","185","0.9500000000000001","69","7","0.49","0.06","5.5","50","5.4","42","true","2","160","145","798.3476542356326","10","657.4056966786009"
"10","260","80","11","280","0.75","15","18","0.68","0.05","4","48","3.4000000000000004","41","false","5","220","35","716.3530243117859","10","657.4056966786009"
"10","270","49","8","450","0.16","86","0","0.87","0.05","4.5","22","0.30000000000000004","34","true","4","290","165","670.612287020854","10","657.4056966786009"
"10","280","11","3","460","0.9","85","0","0.9","0.03","4.4","54","1.3","8","false","2","370","350","821.1649855075041","10","657.4056966786009"
"10","290","79","19","320","0.29","30","4","0.5","0.06","5.4","20","5.2","26","true","5","200","190","853.6552654443924","10","657.4056966786009"
"10","300","23","6","85","0.73","67","10","0","0.09","8.3","12","1.3","1","true","3","0","125","750.2454638502975","10","657.4056966786009"
"10","310","16","13","300","0.58","84","13","0.86","0","4.2","46","4.9","32","false","3","250","165","722.4768589598266","10","657.4056966786009"
"10","320","55","20","115","0.37","83","15","0.99","0","5.1000000000000005","34","0.5","43","false","1","10","185","683.9160784178634","10","657.4056966786009"
"10","330","42","9","280","0.07","63","4","0.39","0.03","2.5","27","5.7","0","false","1","150","355","755.2058806250009","10","657.4056966786009"
"10","340","52","18","345","0.8200000000000001","76","14","0.08","0.12","8.7","22","1.2000000000000002","29","true","3","130","25","767.1841808732291","10","657.4056966786009"
"10","350","71","3","485","0.46","4","10","0.9","0.08","5.4","47","0.7000000000000001","8","true","2","350","185","756.4569901347273","10","657.4056966786009"
"10","360","20","2","80","0.62","87","18","0.4","0.02","8.8","55","1.6","26","true","3","400","480","787.6959788704845","10","657.4056966786009"
"10","370","69","9","395","0.07","26","0","0.3","0.13","7.7","34","1.3","12","false","1","210","85","668.6978204846458","10","657.4056966786009"
"10","380","29","4","485","0.01","72","1","0.9400000000000001","0.04","2.2","38","6","42","false","4","210","15","749.2928398345068","10","657.4056966786009"
"10","390","35","8","320","0.97","62","11","0.17","0.03","9.1","8","0","27","true","1","30","420","848.7522316030781","10","657.4056966786009"
"10","400","21","12","150","0.42","32","13","0.52","0","4.9","33","1.1","16","true","3","270","385","710.460027083119","10","657.4056966786009"
"10","410","5","18","360","0.61","15","20","0.53","0.09","8.100000000000001","20","1.4000000000000001","17","true","4","20","410","742.8786294064948","10","657.4056966786009"
"10","420","87","18","250","0.41000000000000003","8","1","0.19","0.16","8.600000000000001","0","6.1000000000000005","23","false","1","250","180","696.3777985083626","10","657.4056966786009"
"10","430","44","18","205","0.12","92","6","0.2","0.17","9.1","1","2.8000000000000003","16","true","5","390","350","707.9470362018553","10","657.4056966786009"
"10","440","47","19","240","0.96","51","8","0.41000000000000003","0.13","6.4","48","6","27","true","3","260","160","739.3976374363729","10","657.4056966786009"
"10","450","28","17","495","0.47000000000000003","59","17","0.22","0","3.2","53","4.4","25","false","4","380","285","877.5920328987731","10","657.4056966786009"
"10","460","40","11","175","0.4","97","2","0.47000000000000003","0.02","1.1","6","0.4","8","true","3","310","455","728.0838264777758","10","657.4056966786009"
"10","470","1","4","15","0.45","37","10","0.62","0.1","5.5","23","4","13","true","3","70","455","687.3965709949771","10","657.4056966786009"
"10","480","52","2","470","0.97","34","9","0.8200000000000001","0.04","8.2","49","3.3000000000000003","19","true","4","180","480","740.9","10","657.4056966786009"
"10","490","9","18","320","0.89","23","11","0.15","0.12","6.4","37","4.7","27","false","3","30","285","746.5312899203271","10","657.4056966786009"
"10","500","36","17","235","0.88","80","18","0.49","0.12","2","44","2.9000000000000004","41","false","3","210","230","803.4271894880756","10","657.4056966786009"
